Level,Circle,Office Id,Office Code,Office Name,Latitude,Longitude
Section Office,Thiruvananthapuram Electrical Circle(Urban),868,4525,Varkala Electrical Section,8.739065,76.723758
Section Office,Thiruvananthapuram Electrical Circle(Urban),840,4508,Peroorkada Electrical Section,8.53926,76.96819
Section Office,Thiruvananthapuram Electrical Circle(Urban),3209,4679,Poonthura Electrical Section,8.44479,76.94503
Section Office,Thiruvananthapuram Electrical Circle(Urban),3735,3442,Thiruvananthapuram Transformer Field Repair Unit,8.49294,76.99385
Section Office,Thiruvananthapuram Electrical Circle(Urban),878,4535,Kilimanoor Electrical Section,8.765839,76.873145
Section Office,Thiruvananthapuram Electrical Circle(Urban),880,4654,Nagaroor Electrical Section,8.73236,76.847446
Section Office,Thodupuzha Electrical Circle,3783,3905,Idukki Transformer Field Repair Unit,9.891834,76.708817
Section Office,Thodupuzha Electrical Circle,1416,5612,Peermade Electrical Section,9.592849,76.974139
Section Office,Thodupuzha Electrical Circle,1417,5613,Upputhara Electrical Section,9.7011078,77.0215845
Section Office,Thodupuzha Electrical Circle,4142,5898,Thankamony Electrical Sub Centre,9.84004,77.03468
Section Office,Thodupuzha Electrical Circle,1282,5609,Kattappana Electrical Section,9.756427,77.11495
Section Office,Thodupuzha Electrical Circle,3650,5755,Udumbanchola Electrical Section,9.90206,77.17693
Section Office,Thodupuzha Electrical Circle,1290,5618,NoI Thodupuzha Electrical Section,9.891834,76.708817
Section Office,Thodupuzha Electrical Circle,1291,5619,Moolamattom Electrical Section,9.788771,76.852875
Section Office,Thodupuzha Electrical Circle,1292,5620,NoII Thodupuzha Electrical Section,9.891834,76.708817
Section Office,Thodupuzha Electrical Circle,1412,5709,Rajakumari Electrical Section,9.96868,77.15264
Section Office,Thodupuzha Electrical Circle,1293,5621,Karimannoor Electrical Section,9.91583,76.78576
Section Office,Thodupuzha Electrical Circle,1294,5622,Vannappuram Electrical Section,9.97473,76.77985
Section Office,Thodupuzha Electrical Circle,3206,5730,Rajakkad Electrical Section,9.962561,77.09831
Section Office,Thodupuzha Electrical Circle,1285,5623,Painavu Electrical Section,9.861971,76.961095
Section Office,Thodupuzha Electrical Circle,1286,5711,Murikkassery Electrical Section,9.910361,77.009085
Section Office,Thodupuzha Electrical Circle,1409,5615,Chithirapuram Electrical Section,10.03385,77.039489
Section Office,Thodupuzha Electrical Circle,3628,5753,Alakode Thodupuzha Electrical Section,9.881428,76.767081
Section Office,Thodupuzha Electrical Circle,2639,5723,Thookkupalam Electrical Section,9.81377,77.20151
Section Office,Thodupuzha Electrical Circle,2642,5722,Kanjikkuzhy Electrical Section,9.95237,76.93352
Section Office,Thodupuzha Electrical Circle,1410,5616,Marayoor Electrical Section,10.277995,77.1701708
Section Office,Thodupuzha Electrical Circle,1284,5611,Vandenmedu Electrical Section,9.69787,77.16244
Section Office,Thodupuzha Electrical Circle,1283,5610,Nedumkandom Electrical Section,9.82501,77.15462
Section Office,Thodupuzha Electrical Circle,2698,5720,Peruvanathanam Electrical Section,9.555968,76.927203
Section Office,Thodupuzha Electrical Circle,3428,5743,Purappuzha Electrical Section,9.866411,76.667801
Section Office,Thodupuzha Electrical Circle,1411,5617,Adimali Electrical Section,10.01294,76.95692
Section Office,Thodupuzha Electrical Circle,1413,5710,Kambilikandom Electrical Section,9.94439,77.015695
Section Office,Thodupuzha Electrical Circle,3478,5742,Anakkara Electrical Section,9.65753,77.1589306
Section Office,Thodupuzha Electrical Circle,3492,5746,Kanchiyar Electrical Section,9.73719,77.06169
Section Office,Thodupuzha Electrical Circle,1419,5708,Kumily Electrical Section,9.606289,77.1658699
Section Office,Thodupuzha Electrical Circle,2640,5724,Erattayar Electrical Section,9.80986,77.10463
Section Office,Thodupuzha Electrical Circle,1418,5614,Vandiperiyar Electrical Section,9.572685,77.082686
Section Office,Thrissur Electrical Circle,1369,5670,Ammadam Electrical Section,10.457488,76.192013
Section Office,Thrissur Electrical Circle,1377,5678,Ayyanthole Electrical Section,10.516658,76.177965
Section Office,Thrissur Electrical Circle,1378,5679,Arimboor Electrical Section,10.497684,76.160147
Section Office,Thrissur Electrical Circle,1399,5696,Koonamoochy Electrical Section,10.615107,76.088645
Section Office,Thrissur Electrical Circle,1432,5719,Pazhayannur Electrical Section,10.69537701,76.42267911
Section Office,Thrissur Electrical Circle,1431,5718,Punnamparambu Electrical Section,10.63336112,76.27401811
Section Office,Thrissur Electrical Circle,1425,5684,Kundannur Electrical Section,10.68471633,76.21677621
Section Office,Thrissur Electrical Circle,1424,5683,Wadakkanchery Electrical Section,10.66191536,76.24500991
Section Office,Thrissur Electrical Circle,1400,5697,Guruvayur Electrical Section,10.599773,76.058343
Section Office,Thrissur Electrical Circle,1401,5698,Chavakkad Electrical Section,10.592573,76.027724
Section Office,Thrissur Electrical Circle,1428,5693,Thiruvilwamala Electrical Section,10.73388581,76.42926441
Section Office,Thrissur Electrical Circle,3071,5727,Perumbilavu Electrical Section,10.694585,76.087759
Section Office,Thrissur Electrical Circle,1386,5685,Muduvara Electrical Section,10.552756,76.156295
Section Office,Thrissur Electrical Circle,1384,5681,Ramavarmapuram Electrical Section,10.555616,76.241097
Section Office,Thrissur Electrical Circle,3302,5675,Mannuthy Electrical Section (Madakkathara),10.562365,76.267627
Section Office,Thrissur Electrical Circle,1376,5677,Nadathara Electrical Section,10.513461,76.267545
Section Office,Thrissur Electrical Circle,1375,5676,Pattikkad Electrical Section,10.562245,76.270376
Section Office,Thrissur Electrical Circle,1373,5674,Puthur Electrical Section,10.480722,76.2855
Section Office,Thrissur Electrical Circle,1371,5672,Ollur Electrical Section,10.466883,76.24531
Section Office,Thrissur Electrical Circle,1406,5703,Punnayurkulam Electrical Section,10.671981,75.995976
Section Office,Thrissur Electrical Circle,1405,5702,Big Bazar Electrical Section,10.649377,76.065906
Section Office,Thrissur Electrical Circle,1372,5673,Marathakkara Electrical Section,10.479926,76.251166
Section Office,Thrissur Electrical Circle,1404,5701,Pazhanji Electrical Section,10.688156,76.057018
Section Office,Thrissur Electrical Circle,1403,5700,Kunnamkulam Electrical Section,10.633028,76.085861
Section Office,Thrissur Electrical Circle,1402,5699,Beach Chavakkad Electrical Section,10.580539,76.017671
Section Office,Thrissur Electrical Circle,1387,5686,Parappur Electrical Section,10.563272,76.122138
Section Office,Thrissur Electrical Circle,1397,5694,Kechery Electrical Section,10.618785,76.120593
Section Office,Thrissur Electrical Circle,3741,3448,Thrissur Transformer Field Repair Unit,10.527936,76.205381
Section Office,Thrissur Electrical Circle,1429,5714,Medical College(P)  Electrical Section,10.60401131,76.19375092
Section Office,Thrissur Electrical Circle,1110,5907,Thrissur Meter Testing Unit,10.527936,76.205381
Section Office,Thrissur Electrical Circle,1426,5691,Chelakkara Electrical Section,10.69357711,76.33844812
Section Office,Thrissur Electrical Circle,1430,5717,Desamangalam Electrical Section,10.75568661,76.23206121
Section Office,Thrissur Electrical Circle,1383,5680,Viyyur Electrical Section,10.560039,76.217445
Section Office,Thrissur Electrical Circle,1370,5671,Kuriachira Electrical Section,10.501971,76.227874
Section Office,Thrissur Electrical Circle,1368,5669,Koorkenchery Electrical Section,10.491151,76.213375
Section Office,Thrissur Electrical Circle,1398,5695,Mundur Electrical Section,10.608948,76.139427
Section Office,Thrissur Electrical Circle,1391,5690,Venkitangu Electrical Section,10.527226,76.088487
Section Office,Thrissur Electrical Circle,1390,5689,Kandasankadavu Electrical Section,10.480118,76.108961
Section Office,Thrissur Electrical Circle,1389,5688,Vadanappilly Electrical Section,10.490134,76.068845
Section Office,Thrissur Electrical Circle,1388,5687,Pavarty Electrical Section,10.565394,76.060607
Section Office,Thrissur Electrical Circle,1385,5682,Mulamkunnathukavu Electrical Section,10.586112,76.212367
Section Office,Thrissur Electrical Circle,1427,5692,Cheruthuruthy Electrical Section,10.75010609,76.27488069
Section Office,Tirur Electrical Circle,1591,6585,Changaramkulam Electrical Section,10.733664,76.026213
Section Office,Tirur Electrical Circle,1580,6712,Kuttipuram Electrical Section,10.843868,76.030211
Section Office,Tirur Electrical Circle,1581,6730,Vettom Electrical Section,10.891028,75.905836
Section Office,Tirur Electrical Circle,3454,6803,Perumpadappu Electrical Section,10.701239,75.981514
Section Office,Tirur Electrical Circle,1582,6736,Thanalur Electrical Section,10.95166,75.911381
Section Office,Tirur Electrical Circle,1592,6755,Kandanakam Electrical Section,10.812134,76.011179
Section Office,Tirur Electrical Circle,1583,6741,Kadungathukundu Electrical Section,10.939952,75.979173
Section Office,Tirur Electrical Circle,1794,6556,Vengara Electrical Section,11.051196,75.976546
Section Office,Tirur Electrical Circle,1863,6576,Thanoor Electrical Section ,10.974743,75.87707
Section Office,Tirur Electrical Circle,1802,6580,Thalappara (P) Electrical Section,11.072983,75.903408
Section Office,Tirur Electrical Circle,2619,6769,Edayur Electrical Section,10.904388,76.098083
Section Office,Tirur Electrical Circle,1573,6568,Tirur (East) Electrical Section,10.915905,75.91822
Section Office,Tirur Electrical Circle,1797,6575,Parappanangadi Electrical Section,11.047382,75.859229
Section Office,Tirur Electrical Circle,1587,6581,Ponnani Electrical Section,10.78192,75.931566
Section Office,Tirur Electrical Circle,3486,6798,Tanur East Electrical Section,10.985873,75.89545
Section Office,Tirur Electrical Circle,1804,6715,Vallikunnu Electrical Section,11.111539,75.835474
Section Office,Tirur Electrical Circle,1799,6577,Chelari Electrical Section,11.135792,75.894996
Section Office,Tirur Electrical Circle,1800,6578,Tirurangadi Electrical Section,11.042457,75.9128
Section Office,Tirur Electrical Circle,1801,6579,Venniyoor Electrical Section,11.020069,75.947753
Section Office,Tirur Electrical Circle,1589,6583,Purang Electrical Section,10.749107,75.968611
Section Office,Tirur Electrical Circle,1590,6584,Edappal Electrical Section,10.779762,76.008577
Section Office,Tirur Electrical Circle,1796,6558,Edarikode Electrical Section,10.993965,75.980426
Section Office,Tirur Electrical Circle,1805,6739,Kunnumpuram (AR Nagar) Electrical Section,11.085666,75.953788
Section Office,Tirur Electrical Circle,1572,6566,Valancherry Electrical Section,10.90069,76.078376
Section Office,Tirur Electrical Circle,3453,6802,Ezhuvathiruthy Electrical Section,10.78647,75.9513
Section Office,Tirur Electrical Circle,1795,6557,Kottakkal Electrical Section,11.004172,76.005521
Section Office,Tirur Electrical Circle,1803,6709,Othukungal Electrical Section,11.028353,76.034391
Section Office,Tirur Electrical Circle,1588,6582,Thavannur Electrical Section,10.851622,75.988473
Section Office,Tirur Electrical Circle,1577,6572,Kadampuzha Electrical Section,10.9395,76.038414
Section Office,Tirur Electrical Circle,1574,6569,Tirur (West) Electrical Section,10.915905,75.91822
Section Office,Tirur Electrical Circle,3497,6808,Oorakam Electrical Section,11.062362,76.032943
Section Office,Tirur Electrical Circle,1575,6570,Ponmundam (P) (Vylathur) Electrical Section,10.956608,75.947266
Section Office,Tirur Electrical Circle,1576,6571,Puthenathani Electrical Section,10.935025,76.007524
Section Office,Tirur Electrical Circle,3183,6781,Purathur Electrical Section,10.816656,75.922374
Section Office,Tirur Electrical Circle,3485,6797,Thuvvakkad Electrical Section,10.910184,75.969698
Section Office,Tirur Electrical Circle,1578,6573,Thirunavaya (P) Electrical Section,10.871537,75.983446
Section Office,Tirur Electrical Circle,1579,6574,Alathiyoor Electrical Section,10.861707,75.936613
Section Office,Vadakara Electrical Circle,1647,6625,Muttungal Electrical Section,11.629979,75.575528
Section Office,Vadakara Electrical Circle,1826,6616,Perambra (South) Electrical Section,11.556192,75.76095
Section Office,Vadakara Electrical Circle,1827,6617,Meppayoor Electrical Section,11.530263,75.709442
Section Office,Vadakara Electrical Circle,1830,6628,Nadapuram Electrical Section,11.689551,75.6762507
Section Office,Vadakara Electrical Circle,1648,6626,Orkettery Electrical Section,11.665915,75.598687
Section Office,Vadakara Electrical Circle,1646,6624,Ayenchery Electrical Section,11.627915,75.673873
Section Office,Vadakara Electrical Circle,1645,6623,Vadakara - North Electrical Section,11.608749,75.603056
Section Office,Vadakara Electrical Circle,2696,6767,Areekkulam Electrical Section,11.485413,75.713979
Section Office,Vadakara Electrical Circle,2697,6766,Moodadi Electrical Section,11.469237,75.656335
Section Office,Vadakara Electrical Circle,1653,6746,Thikkody Electrical Section,11.487654,75.629072
Section Office,Vadakara Electrical Circle,1652,6743,Azhiyoor Electrical Section,11.669939,75.557949
Section Office,Vadakara Electrical Circle,3173,6778,Perambra (North) Electrical Section,11.562652,75.7613
Section Office,Vadakara Electrical Circle,1651,6738,Thiruvallur Electrical Section,11.588258,75.67334
Section Office,Vadakara Electrical Circle,1650,6737,Vadakara Beach Electrical Section,11.595902,75.582192
Section Office,Vadakara Electrical Circle,1649,6717,Maniyoor Electrical Section,11.563627,75.646447
Section Office,Vadakara Electrical Circle,1831,6629,Kutiady Electrical Section,11.652939,75.754773
Section Office,Vadakara Electrical Circle,1828,6618,Naduvannoor Electrical Section,11.483311,75.773358
Section Office,Vadakara Electrical Circle,1829,6627,Edechery Electrical Section,11.6627336,75.618459
Section Office,Vadakara Electrical Circle,1833,6716,Chakkittapara Electrical Section,11.5754406,75.8144888
Section Office,Vadakara Electrical Circle,1834,6724,Parakkadavu Electrical Section,11.708868,75.634605
Section Office,Vadakara Electrical Circle,1835,6731,Thuneri Electrical Section,11.7094604,75.6329819
Section Office,Vadakara Electrical Circle,1641,6619,Koyilandy North Electrical Section,11.449919,75.701626
Section Office,Vadakara Electrical Circle,1642,6620,Melady Electrical Section,11.515233,75.621724
Section Office,Vadakara Electrical Circle,1836,6735,Kakkattil Electrical Section,11.6542778,75.75736847
Section Office,Vadakara Electrical Circle,1837,6752,Parappupara Electrical Section,11.72893,75.705968
Section Office,Vadakara Electrical Circle,1832,6630,Thottil palam Electrical Section,11.6776877,75.7798328
Section Office,Vadakara Electrical Circle,1643,6621,Koyilandy South Electrical Section,11.396033,75.727809
Section Office,Vadakara Electrical Circle,1644,6622,Vadakara South Electrical Section,11.594812,75.593458
Sub Engineer Office,Alappuzha Electrical Circle,2457,5815,Kavalam Sub Engineer Office ,9.476864,76.456982
Sub Engineer Office,Alappuzha Electrical Circle,3786,5954,Aroor RAPDRP Construction Section,9.882779,76.300952
Sub Engineer Office,Alappuzha Electrical Circle,2456,5816,Pulinkunnu Sub Engineer Office ,9.45005,76.44078
Sub Engineer Office,Alappuzha Electrical Circle,1957,5822,Kidangannur Sub Engineer Office,9.31824,76.61287
Sub Engineer Office,Alappuzha Electrical Circle,2458,5817,Valady Sub Engineer Office ,9.466605,76.496498
Sub Engineer Office,Ernakulam Electrical Circle,2145,6304,Cheranallur Sub Engineer Office,10.042164,76.287464
Sub Engineer Office,Harippad Electrical Circle,1952,5823,Pandanad Sub Engineer Office,9.32566,76.5802
Sub Engineer Office,Harippad Electrical Circle,2311,5838,Muthukulam Sub Engineer Office,9.202162,76.464699
Sub Engineer Office,Harippad Electrical Circle,2313,5835,Choonad Sub Engineer Office,9.139188,76.553249
Sub Engineer Office,Harippad Electrical Circle,1950,5821,Ala Sub Engineer Office,9.2987,76.6024
Sub Engineer Office,Harippad Electrical Circle,2314,5834,Chettikulangara Sub Engineer Office,9.227542,76.517242
Sub Engineer Office,Harippad Electrical Circle,2312,5836,Kandalloor Sub Engineer Office,9.175527,76.473165
Sub Engineer Office,Harippad Electrical Circle,2310,5837,Kareelakulangara Sub Engineer Office,9.201057,76.484571
Sub Engineer Office,Irinjalakuda Electrical Circle,2481,5808,Pazhukkara Sub Engineer Office,10.280566,76.29081
Sub Engineer Office,Irinjalakuda Electrical Circle,2483,5809,Poyya Sub Engineer Office,10.2154899,76.2384542
Sub Engineer Office,Irinjalakuda Electrical Circle,2482,5806,Kallettumkara Sub Engineer Office,10.341483,76.281597
Sub Engineer Office,Irinjalakuda Electrical Circle,2484,5805,Chengaloor Sub Engineer Office,10.405637,76.30592
Sub Engineer Office,Irinjalakuda Electrical Circle,2406,6305,Aripalam Sub Engineer Office,10.299593,76.191849
Sub Engineer Office,Irinjalakuda Electrical Circle,2485,5804,Athirappilly Sub Engineer Office,10.290333,76.513573
Sub Engineer Office,Kannur Electrical Circle,2131,6307,Mundayad Sub Engineer Office,11.891081,75.405854
Sub Engineer Office,Kattakada Electrical Circle (Rural),1925,4867,Uzhamalackal Sub Engineer Office,8.592911,77.042981
Sub Engineer Office,Kattakada Electrical Circle (Rural),1943,4856,Aruvikkara Sub Engineer Office,8.569265,77.0150866667
Sub Engineer Office,Kattakada Electrical Circle (Rural),1926,4865,Poovathoor Sub Engineer Office,8.616139,76.967828
Sub Engineer Office,Kattakada Electrical Circle (Rural),1939,4862,Peringamamla Sub Engineer Office,8.73032,77.048335
Sub Engineer Office,Kattakada Electrical Circle (Rural),2465,4872,Nellivila Sub Engineer Office,8.41151,77.011767
Sub Engineer Office,Kattakada Electrical Circle (Rural),1946,4859,Kallikadu Sub Engineer Office,8.52967,77.1239666667
Sub Engineer Office,Kattakada Electrical Circle (Rural),2466,4874,Pulinkudy Sub Engineer Office,8.36521,77.01365
Sub Engineer Office,Kattakada Electrical Circle (Rural),2472,4870,Naruvamoodu Sub Engineer Office,8.44908,77.03443
Sub Engineer Office,Kattakada Electrical Circle (Rural),1937,4861,Panavoor Sub Engineer Office,8.667705,76.988381
Sub Engineer Office,Kollam Electrical Circle,2566,4835,Patharam Sub Engineer Office,9.0742139,76.603514
Sub Engineer Office,Kollam Electrical Circle,2553,4828,Kalluvathukal Sub engineer office,8.83357,76.74431
Sub Engineer Office,Kollam Electrical Circle,2538,4827,Alummoodu Sub Engineer Office,8.9192242,76.667878
Sub Engineer Office,Kollam Electrical Circle,2565,4836,Veluthamanal Sub Engineer Office,9.0688901,76.5546045
Sub Engineer Office,Kollam Electrical Circle,2582,4842,Pattathanam Sub Engineer Office,8.887545,76.611234
Sub Engineer Office,Kollam Electrical Circle,2585,4843,Peroor Sub Engineer Office,8.906313,76.636495
Sub Engineer Office,Kollam Electrical Circle,2571,4829,Cheriyazheekkal Sub Engineer Office,9.0507737,76.5032932
Sub Engineer Office,Kollam Electrical Circle,2570,4831,Neendakara Sub Engineer Office,8.95573,76.5338198
Sub Engineer Office,Kollam Electrical Circle,2576,4830,Karalimukku Sub Engineer Office,9.0236174,76.6056785
Sub Engineer Office,Kottarakkara Electrical Circle,2447,4849,Pattazhy Sub Engineer Office,9.094013,76.800153
Sub Engineer Office,Kottarakkara Electrical Circle,2417,4852,Kuzhimathicadu Sub Engineer Office,8.953438,76.705122
Sub Engineer Office,Kottarakkara Electrical Circle,2444,4848,Nellikkunnam Sub Engineer Office,8.974132,76.77648
Sub Engineer Office,Kottarakkara Electrical Circle,2416,4854,Munrothuruthu Sub Engineer Office,8.981628,76.609048
Sub Engineer Office,Kottarakkara Electrical Circle,2418,4850,Edakkidam Sub Engineer Office,8.966322,76.730994
Sub Engineer Office,Kottarakkara Electrical Circle,2415,4853,Mulavana Sub Engineer Office,8.999195,76.675081
Sub Engineer Office,Kottayam Electrical Circle,2257,5869,Thiruvarppu Sub Engineer Office,9.5799072,76.5056988
Sub Engineer Office,Kottayam Electrical Circle,2348,5890,Kallara Sub Engineer Office,9.720805,76.476664
Sub Engineer Office,Kottayam Electrical Circle,2349,5893,Vayala Sub Engineer Office,9.727004,76.575073
Sub Engineer Office,Kottayam Electrical Circle,2254,5867,S H Mount Sub Engineer Office,9.6114768,76.5342781
Sub Engineer Office,Kottayam Electrical Circle,2351,5892,Peruva Sub Engineer Office,9.830418,76.501042
Sub Engineer Office,Kottayam Electrical Circle,2255,5868,Thiruvanchoor Sub Engineer Office,9.6228144,76.5764362
Sub Engineer Office,Kottayam Electrical Circle,2256,5870,Thiruvathukkal Sub Engineer Office,9.576747,76.549622
Sub Engineer Office,Kottayam Electrical Circle,2259,5864,Eara Sub Engineer Office,9.490995,76.49818
Sub Engineer Office,Kottayam Electrical Circle,2260,5871,Thottakad Sub Engineer Office,9.535079,76.598634
Sub Engineer Office,Kottayam Electrical Circle,2118,5813,Pathanadu Sub Engineer Office,9.5103318,76.6943165
Sub Engineer Office,Kottayam Electrical Circle,2258,5865,Maniyaparambu Sub Engineer Office,9.638705,76.4882065
Sub Engineer Office,Manjeri Electrical Circle,2443,6312,Elamkulam Sub Engineer Office,10.908698,76.232288
Sub Engineer Office,Manjeri Electrical Circle,1902,6309,Karuvarakundu Sub Engineer Office,11.116597,76.33077
Sub Engineer Office,Pala Electrical Circle,2138,5858,Kozhuvanal Sub Engineer Office,9.65648,76.663649
Sub Engineer Office,Pala Electrical Circle,2140,5861,Neeloor Sub Engineer Office,9.799114,76.729323
Sub Engineer Office,Pala Electrical Circle,2142,5857,Kollappilly Sub Engineer Office,9.764551,76.698593
Sub Engineer Office,Pala Electrical Circle,2114,5859,Melukavu Sub Engineer Office,9.806929,76.75428
Sub Engineer Office,Pala Electrical Circle,2115,5860,Moonnilavu Sub Engineer Office,9.748542,76.784592
Sub Engineer Office,Pala Electrical Circle,2109,5855,Cherpunkal Sub Engineer Office,9.689725,76.635006
Sub Engineer Office,Pala Electrical Circle,2107,5856,Kadaplamattam Sub Engineer Office,9.721708,76.607821
Sub Engineer Office,Pala Electrical Circle,2141,5863,Valavoor Sub Engineer Office,9.760782,76.63389
Sub Engineer Office,Pala Electrical Circle,2112,5862,Uzhavoor Sub Engineer Office,9.792168,76.610989
Sub Engineer Office,Palakkad Electrical Circle,2549,6301,Moongilmada Sub Engineer Office,10.737966,76.816953
Sub Engineer Office,Palakkad Electrical Circle,2545,6302,Pattancherry Sub Engineer Office,10.68305,76.708491
Sub Engineer Office,Palakkad Electrical Circle,4145,6861,RVP Pudur Sub Centre,10.731039,76.874345
Sub Engineer Office,Palakkad Electrical Circle,2547,6303,R V P Pudur Sub Engineer Office,10.731039,76.874345
Sub Engineer Office,Pathanamthitta Electrical Circle,2336,5875,Kunnamthanam Sub Engineer Office,9.434895,76.616055
Sub Engineer Office,Pathanamthitta Electrical Circle,2280,4804,Chandanappally Sub Engineer Office,9.212351,76.768774
Sub Engineer Office,Pathanamthitta Electrical Circle,2337,5873,Eraviperoor Sub Engineer Office,9.3810527,76.642808
Sub Engineer Office,Pathanamthitta Electrical Circle,2335,5877,Puthussery Sub Engineer Office,9.420591,76.640227
Sub Engineer Office,Pathanamthitta Electrical Circle,2403,4886,Pampa  (Seasonal) Sub Engineer Office,9.412703,77.07038
Sub Engineer Office,Pathanamthitta Electrical Circle,2325,4888,Sabarimala Sub Engineer Office,9.4327368,77.082446
Sub Engineer Office,Pathanamthitta Electrical Circle,2292,4889,Thannithodu Sub Engineer Office,9.270576,76.927861
Sub Engineer Office,Pathanamthitta Electrical Circle,2287,4805,Elanthoor Sub Engineer Office,9.295287,76.72758
Sub Engineer Office,Pathanamthitta Electrical Circle,2404,4883,Mallassery Sub Engineer Office,9.240371,76.807452
Sub Engineer Office,Pathanamthitta Electrical Circle,2334,5872,Chathenkari Sub Engineer Office,9.384913,76.5282072
Sub Engineer Office,Pathanamthitta Electrical Circle,2317,4884,Maramon Sub Engineer Office,9.338359,76.698583
Sub Engineer Office,Pathanamthitta Electrical Circle,2400,4885,Nilackal  (Seasonal) Sub Engineer Office,9.390284,77.013058
Sub Engineer Office,Pathanamthitta Electrical Circle,2288,4807,Parappetty Sub Engineer Office,9.202511,76.752349
Sub Engineer Office,Pathanamthitta Electrical Circle,2338,5874,Keezhvaipur Sub Engineer Office,9.431731,76.766713
Sub Engineer Office,Pathanamthitta Electrical Circle,2333,5876,PAIPPAD,9.420995,76.583895
Sub Engineer Office,Perumbavoor Electrical Circle,1928,5848,Mulavoor Sub Engineer Office,10.028493,76.59403
Sub Engineer Office,Perumbavoor Electrical Circle,1929,5849,Pandappilly Sub Engineer Office,9.9101168,76.6085712
Sub Engineer Office,Perumbavoor Electrical Circle,2045,5847,Mannoor Sub Engineer Office,10.0459589,76.5320236
Sub Engineer Office,Perumbavoor Electrical Circle,1964,5850,Ramamangalam Sub Engineer Office,9.9384272,76.4760031
Sub Engineer Office,Perumbavoor Electrical Circle,1965,5846,Mannathoor Sub Engineer Office,9.9077381,76.5568931
Sub Engineer Office,Perumbavoor Electrical Circle,1968,5851,Thrikkalathoor Sub Engineer Office,10.0286688,76.5493829
Sub Engineer Office,Perumbavoor Electrical Circle,2120,5852,Varappetty Sub Engineer Office,10.0112038,76.626289
Sub Engineer Office,Perumbavoor Electrical Circle,2463,6311,Alangad Sub Engineer Office,10.122412,76.298191
Sub Engineer Office,Shoranur Electrical Circle,4146,6862,Kottappuram Sub Centre,10.93544,76.41652
Sub Engineer Office,Sreekandapuram Electrical Circle,2398,6306,Payyavoor Sub Engineer Office,12.06110405,75.57947959
Sub Engineer Office,Sreekandapuram Electrical Circle,4144,6860,Pilathara Sub Centre,12.071471,75.259733
Sub Engineer Office,Thiruvananthapuram Electrical Circle(Urban),2244,4839,Puthukurichy Sub Engineer Office,8.610887,76.806559
Sub Engineer Office,Thiruvananthapuram Electrical Circle(Urban),2247,4838,Perunguzhi Sub Engineer Office,8.632878,76.811876
Sub Engineer Office,Thiruvananthapuram Electrical Circle(Urban),2342,4812,Kavalayoor Sub Engineer Office,8.715033,76.779225
Sub Engineer Office,Thiruvananthapuram Electrical Circle(Urban),2370,4809,Chempooru Sub Engineer Office,8.683027,76.877524
Sub Engineer Office,Thiruvananthapuram Electrical Circle(Urban),2374,4820,28TH MILE Sub Engineer Office,8.720301,76.812754
Sub Engineer Office,Thiruvananthapuram Electrical Circle(Urban),2376,4814,Mudapuram Sub Engineer Office,8.660906,76.812829
Sub Engineer Office,Thiruvananthapuram Electrical Circle(Urban),2379,4818,Palayamkunnu Sub Engineer Office,8.770804,76.73589
Sub Engineer Office,Thiruvananthapuram Electrical Circle(Urban),2573,4890,Karakulam Sub Engineer Office,8.56063,76.98077
Sub Engineer Office,Thiruvananthapuram Electrical Circle(Urban),2245,4841,Vengode Sub Engineer Office,8.654687,76.863299
Sub Engineer Office,Thiruvananthapuram Electrical Circle(Urban),2380,4815,Nedunganda Sub Engineer Office,8.705278,76.739566
Sub Engineer Office,Thiruvananthapuram Electrical Circle(Urban),2243,4840,Vattappara Sub Engineer Office,8.595659,76.9472
Sub Engineer Office,Thodupuzha Electrical Circle,2318,5800,Rajakad Sub Engineer Office,9.96256,77.09831
Sub Engineer Office,Thrissur Electrical Circle,2475,5825,Anchangadi Sub Engineer Office,10.537811,76.027706
Sub Engineer Office,Thrissur Electrical Circle,2708,5882,Chittattukara Sub Engineer Office,10.573921,76.076287
Sub Engineer Office,Thrissur Electrical Circle,2043,5886,Mullurkkara Sub Engineer Office,10.70527909,76.27021959
Sub Engineer Office,Thrissur Electrical Circle,2479,5832,Vattempadam Sub Engineer Office,10.651906,76.041226
Sub Engineer Office,Thrissur Electrical Circle,2476,5826,Anjoor Sub Engineer Office,10.639841,76.031233
Sub Engineer Office,Thrissur Electrical Circle,2474,5830,Sub Engineers Office Velur,10.639306,76.153913
Sub Engineer Office,Thrissur Electrical Circle,2020,5884,Elanad Sub Engineer Office,10.61909291,76.39174498
Sub Engineer Office,Thrissur Electrical Circle,2038,5885,Kariyannoor Sub Engineer Office,10.68003731,76.15231849
Sub Engineer Office,Thrissur Electrical Circle,2478,5828,Marathamcode Sub Engineer Office,10.6689,76.109421
Sub Engineer Office,Thrissur Electrical Circle,2048,5888,Thali Sub Engineer Office,10.73654412,76.20179921
Sub Engineer Office,Thrissur Electrical Circle,2707,5883,Engandiyoor Sub Engineer Office,10.573921,76.076287
Sub Engineer Office,Tirur Electrical Circle,2575,6317,Eramangalam Sub Engineer Office,10.701239,75.981514
Overseer Office,Alappuzha Electrical Circle,2455,5814,Thottappally Overseer Office ,9.319034,76.380521
Overseer Office,Harippad Electrical Circle,2345,5839,Olakettiambalam Overseer Office,9.201257,76.534839
Overseer Office,Harippad Electrical Circle,2316,5842,Thrikkunnappuzha Overseer Office,9.259225,76.410052
